RA,Dec,PGC#,NSAID,othername,vhelio,vhelio_err,distance,i,z,I,K
113.967747384,29.9029029647,,26081,,2692.88476562,210.000320435,39.1239149694,17.3054265205,17.2190140907,,
138.20147749,48.9048268607,,26616,,946.462524414,150.000228882,13.6910930491,17.8345896735,17.8659111991,,13.781
136.226803098,47.8647130387,,26635,,2879.83374023,115.000175476,41.8563294925,18.3783426775,18.2279539598,,
139.717480002,50.1878776385,,26748,,914.702148438,152.500228882,13.2302713885,14.6470512226,14.5417140797,,12.622
141.070749674,51.6586791797,,26870,,938.710144043,150.000228882,13.5786112322,15.9321448133,15.6536957547,,
140.82101683,51.9730126951,,26901,,771.009765625,155.000244141,11.1453917097,16.2239572507,16.2593843442,,
143.438858391,51.91963444,,26920,,888.869995117,155.000244141,12.8554642452,15.4710789302,15.3198481181,,12.928
157.115499143,63.1459137285,,27296,,2719.3762207,115.000175476,39.5111095862,16.6932309114,16.3006184541,,
166.473711251,60.3747333415,,27361,,1688.69836426,182.500274658,24.472541214,17.0042664671,16.9743716383,,
165.738957655,61.7237665504,,27390,,277.465148926,122.500190735,4.00977608835,9.28144686079,6.06027834273,,
173.168525503,62.4598785735,,27521,,3738.26757812,117.500183105,54.4564747895,17.5071824349,17.4388802804,,11.731
174.649253722,62.9708635411,,27538,,3493.54150391,120.000190735,50.8587287619,16.8061652714,16.8268275792,,
176.676711262,62.5942364707,,27545,,3804.56445312,120.000190735,55.4324854276,18.0128843719,17.7870981628,,
177.579704449,62.0527186645,,27569,,3745.45214844,117.500183105,54.562244738,15.9220996198,15.8162055311,,
176.955949258,61.7193823163,,27573,,3832.32861328,122.500190735,55.8412243866,17.089276385,16.8576021907,,13.547
175.509771811,62.1541806246,,27583,,3764.88989258,117.500183105,54.848403702,16.0464497689,16.0224286202,,13.837
177.430974709,62.4219498693,,27599,,3772.99047852,117.500183105,54.9676590673,18.3586325228,18.2987074434,,
184.053880707,63.443316739,,27720,,2899.05371094,112.500175476,42.1382530563,16.0371971792,15.9409371084,,13.5
186.279154156,61.6576798168,,27743,,1892.03967285,160.000244141,27.4337280589,16.9858815822,16.9970071467,,12.542
185.166829608,63.1014111167,,27747,,3948.43725586,132.500213623,57.5505548843,16.1824630765,15.9823478726,,
190.998905809,62.3327386333,,27818,,2764.70678711,110.000175476,40.1736534608,16.1804999495,16.0670584822,,13.457
197.267293996,62.0837762805,,27900,,2975.2565918,112.500175476,43.2560646902,18.3216944953,18.238747718,,
208.685447058,60.0755801327,,28019,,3026.26660156,115.000175476,44.0043248836,17.9037542016,17.9579209954,,
208.121443286,59.6744911713,,28110,,2163.72094727,115.000175476,31.3901254155,16.3753894335,16.2349437242,,14.28
206.872380214,60.7206282666,,28116,,310.179260254,135.000213623,4.48268739381,13.775340966,12.0594767845,,
214.627802418,58.1840376115,,28200,,2073.40673828,117.500183105,30.0749118497,17.5186377441,17.5331583892,,
217.8254768,58.7613847391,,28273,,3054.5480957,122.500190735,44.4191829942,17.3447587685,17.1421249108,,13.613
226.726743656,55.5384842358,,28353,,3223.23120117,130.000198364,46.8935768179,19.2099054455,18.9626920818,,
227.378513543,54.6343197041,,28418,,3051.06567383,120.000190735,44.3680997327,17.1498095561,17.086422639,,12.74
226.316925313,55.827860651,,28442,,906.248352051,140.000228882,13.1076124977,15.4912596697,15.3775578493,,
228.500537786,55.5396135464,,28458,,3489.85498047,140.000228882,50.8046515572,15.5451881619,15.52716181,,13.94
228.438391318,55.7905724106,,28459,,3362.30444336,135.000213623,48.933626831,16.8676117661,16.7969368699,,
229.67568002,53.0007756501,,28468,,3911.07324219,170.000274658,57.0004886131,17.0756651703,16.9687220398,,
236.298150462,51.1015698857,,28548,,3618.4140625,147.500244141,52.6920129461,16.9218247641,16.805249523,,
45.5428382683,-0.684671964362,,28595,,3979.65722656,212.500335693,58.010169663,18.6765199306,18.8963294628,,
45.4127750244,-1.19690148692,,28601,,2578.22460938,132.500213623,37.4480615617,16.5547973909,15.8795635499,,
44.6466961636,-0.450584125977,,28606,,1177.24853516,120.000190735,17.0396426,17.4000678335,17.9311824117,,
46.576368502,0.444760476675,,28659,,3498.27148438,145.000228882,50.9281123224,19.3742997669,19.3659741901,,12.641
47.1371044662,-0.993974454266,,28701,,2544.37280273,130.000198364,36.9532892941,18.6658650353,18.7721177056,,
48.2565934216,0.177845559303,,28746,,2273.68603516,137.500213623,32.9969773834,19.1438100808,19.1335971825,,
54.7204372709,-0.848852019436,,28962,,222.757904053,95.0001525879,3.21893465813,15.654458937,15.7714909881,,
53.7491795889,-0.831717252007,,28968,,237.596466064,100.000160217,3.43343914709,15.6207434829,16.1672055419,,13.425
54.332332681,-0.411824553054,,28973,,225.088348389,95.0001525879,3.25262328449,15.536537333,15.3603107171,,13.397
40.6119296878,0.0476512663527,,29028,,112.214271545,60.0000953674,1.62092904413,16.4331383723,16.2776227015,,
46.6161798487,-0.879021207339,,29065,,3191.99194336,142.500213623,46.435331599,18.9293927501,18.8223618815,,12.43
237.573888164,50.0988751538,,29159,,3656.25268555,147.500244141,53.249066331,17.5737730448,17.5289141123,,
242.412478432,46.5723799287,,29197,,2883.37915039,132.500213623,41.9083246607,17.3271291688,17.2237909272,,
242.411836535,45.2786085694,,29304,,1977.04199219,112.500175476,28.6715864732,16.4870037995,16.5039744339,,
128.42046922,38.6499652924,,29959,,2218.2902832,150.000228882,32.187322463,16.2032401574,16.1243751061,,
145.081248459,47.7773364156,,30255,,838.113464355,162.500259399,12.1190211751,17.3585980593,17.261191672,,12.655
145.131594742,47.5101822285,,30258,,3528.47851562,177.500274658,51.371215924,15.7801579119,15.6191567065,,
177.770115111,5.24620674266,,30615,,1633.06555176,132.500213623,23.6623804372,17.6894812344,17.8562731503,,
184.548292356,4.64454160978,,30745,,2178.98388672,127.500205994,31.6128268348,16.7147822077,16.6172413523,,
191.174883727,5.43019958261,,30967,,2574.34692383,135.000213623,37.3913859671,18.1931644186,18.0578952535,,
192.357225068,4.39269653455,,30987,,2668.06225586,137.500213623,38.7611133743,15.8896492917,16.0126770932,,
192.425245396,5.48949170675,,31026,,851.116882324,202.500305176,12.3076920103,18.3796731917,18.4652311294,,
192.496692875,5.82119383651,,31030,,768.782775879,205.000320435,11.1130795887,16.6545518764,16.5541013606,,13.53
192.694992651,4.8899367614,,31032,,878.465698242,200.000320435,12.7045049062,18.4522027813,18.352638229,,
193.430878756,4.15434996561,,31063,,920.714050293,197.500320435,13.3175000346,17.5696404647,17.5952285003,,14.266
193.417489158,4.07567957969,,31064,,1076.59106445,182.500274658,15.5791705063,17.2106950945,17.0870559877,,
208.045158338,5.50298926805,,31524,,1392.44067383,137.500213623,20.1619355718,16.7995842926,16.7701949112,,
116.1827004,25.1410280156,,31610,,1001.44311523,130.000198364,14.4888243852,17.910908197,17.9474663483,,
130.658571401,37.595833464,,31878,,2196.09887695,147.500244141,31.8629766309,18.0217417838,18.2331017615,,
149.504103468,47.3245869757,,32024,,781.50177002,167.500259399,11.2976236257,16.1805143539,16.0882978622,,
160.716206827,50.105150131,,32241,,1972.5925293,137.500213623,28.6067905344,17.0997456585,16.9669541394,,
162.783429728,51.3365480337,,32292,,1106.20788574,157.500244141,16.0088906323,18.1926350076,18.7510303934,,
164.706494614,49.7159064043,,32347,,1135.98693848,157.500244141,16.4409646273,16.8982256853,16.8741148912,,
176.111164655,51.0583861013,,32574,,1611.89929199,165.000259399,23.3541437566,15.6724777049,15.3112182445,,11.905
179.50903194,51.3494699874,,32664,,824.171203613,167.500259399,11.9167283637,16.5708248343,16.4168026175,,
178.46816823,51.4937791059,,32671,,742.558776855,170.000274658,10.7331142998,17.5698637416,17.7330955913,,14.21
179.526123365,52.9872899054,,32747,,3610.14892578,137.500213623,52.5703350938,16.8147270572,16.7476951969,,13.865
181.270218215,53.0291067639,,32797,,3496.39453125,127.500205994,50.9005795046,17.3664974689,17.3056129932,,
182.313650485,53.1608006892,,32799,,3794.60620117,157.500244141,55.2858818382,17.752877572,17.7454293756,,
183.232782725,53.4605828877,,32849,,1462.79846191,167.500259399,21.182841626,16.4402915413,16.3761435921,,13.792
188.764489417,51.4272919927,,32995,,744.145812988,167.500259399,10.7560563055,10.849803192,10.503262741,,
113.974179046,26.897368169,,33255,,355.817443848,137.500213623,5.14242755199,6.35656303191,6.70495933318,,
127.921756376,41.0816262046,,33602,,863.561706543,145.000228882,12.4882580264,17.585189523,17.5172993557,,
141.569584807,48.3934660824,,33976,,979.610473633,152.500228882,14.1720474627,16.351076069,16.2935151483,,14.182
142.943122643,49.2526307463,,34085,,3886.43554688,202.500305176,56.6377769057,17.3055853137,17.1729883441,,13.533
142.155567274,50.325530558,,34094,,1794.28955078,142.500213623,26.0102279469,16.5303278012,16.4687814755,,
143.644921674,49.9068390908,,34101,,2247.93359375,137.500213623,32.6205840651,16.9041285855,16.6885342938,,
151.279832462,53.7856703809,,34271,,1025.45263672,155.000244141,14.8371863683,17.5845028154,17.5705038301,,
153.92002367,52.5343850345,,34345,,1457.39196777,162.500259399,21.1043350936,18.2204291935,18.5501496906,,
158.776956242,55.1465661703,,34469,,3957.57885742,147.500244141,57.685135894,17.1807983449,17.0898292592,,
167.827421767,55.6698338516,,34605,,1119.64501953,155.000244141,16.2038543919,11.3581616976,11.1906755068,,7.041
168.76400553,57.2380623098,,34691,,2262.70483398,112.500175476,32.8364780085,17.5595898908,17.4813933653,,
169.952531089,55.7225953538,,34719,,898.620239258,160.000244141,12.9969337196,16.18952198,16.1293365475,,13.404
167.810107316,55.6680738512,,34752,,1119.65332031,155.000244141,16.2039748306,12.2693907586,12.1322008935,,7.041
170.36413062,57.7685106897,,34838,,2262.41625977,112.500175476,32.8322602566,15.9334536003,16.0644350456,,
212.850073109,-3.167438267,,35206,,1737.54992676,132.500213623,25.1839490692,18.2418252166,18.2530194457,,
214.823112894,-2.24885241071,,35263,,2579.86987305,107.500167847,37.4721084566,11.3930119349,11.0451001002,,
215.55063916,-1.89115878401,,35347,,1154.69726562,172.500274658,16.7124388704,18.2046452265,18.1768570643,,14.063
224.085883689,-2.7615354599,,35500,,1942.94836426,122.500190735,28.1750931476,18.6336813939,18.571072675,,
235.077087764,-0.812515954628,,35759,,3519.6640625,192.500305176,51.2419176857,16.7535673937,16.6714979967,,
126.270579254,32.0176275425,,36013,,920.34197998,140.000228882,13.312101545,16.7715903552,16.7534676822,,13.135
141.583710409,40.0243821289,,36304,,3796.2512207,207.500320435,55.3100995191,16.0269608897,15.8931394022,,13.496
146.645191197,42.1919420847,,36458,,2508.65087891,135.000213623,36.4311837106,15.2005644255,15.0917864256,,13.534
151.930763964,45.9685402374,,36553,,3543.828125,172.500274658,51.5963776468,17.9410743889,17.910339373,,
154.943288113,45.5180104865,,36581,,1124.20556641,160.000244141,16.2700248549,13.4863787193,13.4342947502,,7.779
154.679150246,46.0455199131,,36615,,866.925720215,172.500274658,12.5370675987,15.9849678748,15.936944651,,
155.711057681,56.3256553596,,36911,,3918.45629883,147.500244141,57.1091806415,17.911421187,17.9073747468,,14.11
162.887328227,57.0074200645,,36985,,2218.76660156,117.500183105,32.1942842514,16.624521427,16.4802047537,,
171.85682698,58.6382346796,,37347,,1595.89672852,180.000274658,23.1211041407,17.3400995737,17.3375990397,,13.355
177.500748519,59.0627123494,,37396,,3427.11181641,115.000175476,49.8842790208,16.806484148,16.688585207,,
177.268876207,59.5826316342,,37417,,3497.10473633,115.000175476,50.9109974243,16.3495792683,16.1672462758,,13.546
177.023087106,59.3583804643,,37420,,3493.70043945,115.000175476,50.8610601699,18.3069104488,18.3269900616,,
176.986853997,58.9929866041,,37424,,2633.03808594,110.000175476,38.2492060437,17.8562464315,17.8692402441,,
176.472472556,59.5748621203,,37432,,3432.12475586,117.500183105,49.9578132753,15.577154065,15.2973269471,,12.303
177.930132731,59.8360680615,,37444,,3451.52172852,115.000175476,50.2423453226,16.0688966552,15.9365419188,,13.168
181.57371167,58.9926204136,,37467,,3328.08251953,112.500175476,48.4316292141,17.7970700686,17.8228097384,,
180.612339298,58.9855687523,,37492,,3774.24829102,125.000198364,54.9861763561,17.9773572715,17.901910189,,
179.250924456,59.0538644621,,37500,,2813.25439453,110.000175476,40.8832170616,17.7793020041,17.7195056708,,13.526
179.150657333,59.4695951535,,37502,,3391.66430664,112.500175476,49.3643034193,18.1321727923,18.0414907626,,
205.780335295,58.2276656819,,37876,,487.57409668,155.000244141,7.04708606675,15.5630745352,15.6490339697,,
158.800278356,46.236703785,,37917,,800.791564941,175.000259399,11.5775055558,17.1916711818,17.234794427,,
177.18807883,49.3583618388,,38358,,1097.24279785,155.000244141,15.8788132462,17.716613665,17.4398421196,,
178.492425524,50.1801910767,,38549,,1155.83569336,152.500228882,16.7289566899,15.0266975403,14.8758510589,,
181.871166717,49.028199243,,38590,,3410.09692383,142.500213623,49.6346894428,18.2514094165,18.3658608249,,
181.431682292,50.5553247659,,38625,,906.000549316,165.000259399,13.1040170469,13.2884230038,13.1643022915,,7.479
182.199114007,51.1964249041,,38631,,908.582946777,162.500259399,13.1414858945,16.6484572752,16.5917308196,,
182.846086268,50.2699683383,,38640,,1073.87084961,155.000244141,15.5397020213,15.7042522753,15.6401729906,,13.549
185.515225989,49.0130726877,,38643,,3541.5078125,145.000228882,51.5623412393,17.8838496135,17.835365765,,
183.646901029,49.1133706437,,38684,,3485.83349609,142.500213623,50.7456608475,17.4434927471,17.3147428997,,
184.09628203,51.0872967769,,38711,,3445.9230957,130.000198364,50.1602195969,17.5554003179,17.5405563772,,
183.702010057,50.2710682696,,38715,,3999.08691406,212.500335693,58.2962100186,18.7082083957,18.6536582248,,13.974
187.520991877,49.6110263178,,38750,,3434.06933594,127.500205994,49.9863381055,16.6299415791,16.7389007771,,
186.611291094,49.1110532261,,38760,,3464.14990234,135.000213623,50.4275866083,18.01321122,17.9421786959,,
258.152637976,32.2759341291,,39099,,3411.39428711,132.500213623,49.6537203213,18.925459614,18.9519317057,,
259.7992317,26.9219985254,,39229,,338.194824219,127.500205994,4.88767705699,16.9705312074,17.2914407076,,
309.741457548,-0.281374894219,,39259,,3861.52539062,207.500320435,56.2710540775,18.0323490959,17.8785786491,,
311.347372897,0.492526588798,,39277,,3799.82714844,202.500305176,55.3627436823,15.6299369013,15.4454409754,,14.145
311.401733219,0.510491834198,,39309,,3857.18457031,207.500320435,56.2071493037,14.4082919799,14.6508819305,,
311.568100975,0.0891157323228,,39310,,3306.67993164,137.500213623,48.1176770187,17.6135963607,17.4631017852,,
311.658777132,0.339356335586,,39315,,3503.36938477,172.500274658,51.0028928596,14.6915785563,14.481558491,,12.089
311.670121988,0.509427163521,,39316,,3963.08032227,210.000320435,57.7661274673,17.3532938682,17.3209719383,,
311.773206858,0.0877773061407,,39318,,3388.64990234,150.000228882,49.3200854559,17.5030696178,17.3870284344,,
311.829155441,0.210131000622,,39324,,3405.70800781,155.000244141,49.570308919,17.7614541582,17.752655559,,
312.860190839,0.0560029616266,,39336,,3898.47583008,207.500320435,56.8150317837,18.0656598139,18.0791419077,,13.843
312.50231683,0.705091531026,,39339,,3987.03979492,210.000320435,58.1188545031,16.4712377109,16.49181991,,12.637
313.839395898,-1.20596672045,,39351,,3402.68286133,150.000228882,49.5259333797,15.7208941501,15.7248633426,,10.089
315.946982233,-0.830445117038,,39410,,1348.00854492,115.000175476,19.5172553123,17.0207420549,16.9522577486,,
318.003911702,-0.280404290884,,39493,,3269.03344727,130.000198364,47.5654449017,15.7842048561,15.7402442848,,13.561
316.600426599,-0.609364153047,,39500,,3290.06860352,132.500213623,47.874007283,15.7629847932,15.9314513612,,
318.905088067,-0.409065726913,,39567,,3197.77197266,117.500183105,46.5201182097,17.8302093963,17.7727018813,,
318.282025307,1.22970199702,,39601,,3975.49023438,205.000320435,57.9488239555,16.1800722235,16.0591558569,,13.272
146.482842081,5.04957509724,,39957,,3921.36254883,165.000259399,57.1519659299,17.4874759688,17.4117599501,,
154.542806322,7.14300585724,,40155,,3980.9440918,160.000244141,58.0291146609,16.327741671,16.2168331627,,
157.103174595,6.2386316778,,40166,,3708.88208008,162.500259399,54.0238667864,16.0668971401,15.9930865627,,
158.478182424,7.47776989574,,40300,,136.649398804,97.5001525879,1.97416033979,14.3604398699,14.1013589831,,
158.661470649,7.03143909679,,40304,,3953.6628418,172.500274658,57.6274850182,13.7110748919,14.014608446,,
160.271279859,6.41484829263,,40339,,3630.02539062,157.500244141,52.8629528249,17.4855156977,17.4475823481,,
161.188609973,7.99851427028,,40384,,2615.71459961,150.000228882,37.996008904,17.2723299643,17.3892609259,,
165.32064731,6.07267271787,,40481,,2523.27050781,140.000228882,36.6448617286,18.1845340111,18.1049870827,,
150.106582847,50.3793560647,,40801,,830.319274902,162.500259399,12.0059327365,16.7792255469,16.7674791403,,
162.873085955,54.0349513943,,41039,,1683.58532715,167.500259399,24.3980818809,17.0937799178,17.1756957732,,
168.702992105,55.0278142417,,41085,,293.372253418,137.500213623,4.23972730042,13.2736000567,13.0529732257,,
170.869927018,54.3366069464,,41111,,2147.39379883,122.500190735,31.1523589848,17.0765817387,16.8205239994,,
170.250227964,52.7251515055,,41136,,2977.14770508,120.000190735,43.2838052219,16.9154471317,16.9463442722,,
168.691298203,55.0092070398,,41171,,286.797180176,135.000213623,4.14467882304,12.7329250297,12.5436931572,,
174.951662236,54.5211759509,,41277,,1082.42370605,152.500228882,15.6637982068,16.6284255987,16.5723237997,,
179.264394366,54.2772691683,,41339,,3732.34204102,142.500213623,54.3692401007,17.4783600959,17.3245305213,,
