RA,Dec,PGC#,NSAID,othername,vhelio,distance,r,i,z,I,K,K_err
30.819280107,-9.89067182647,,23182,,3886.83081055,54.4116287231,15.8259691585,15.6452917446,15.5043367733,,12.878,0.146
30.9926951288,-8.04896685749,,23234,,3957.07373047,55.2764892578,18.1899227961,18.0051417216,18.1002945765,,13.075,0.138
32.2714561822,-9.70038698019,,23268,,3830.37207031,53.5909385681,17.225191618,17.3384156476,17.2771535168,,,
32.3303249964,-9.86763220238,,23275,,3847.39013672,53.7720870972,16.2841264012,15.9074956182,15.832630277,,,
32.0014077252,-7.8652822295,,23288,,3909.31494141,54.6271858215,16.6821804007,16.5000095328,16.3305206259,,,
31.9337339249,-8.00942617605,,23291,,3920.73388672,54.7594718933,17.1132748016,17.0268394836,16.932347525,,,
32.2174991057,-7.84634814605,,23297,,3977.45922852,55.4100036621,16.4832015907,16.2830310738,16.2151904976,,13.205,0.166
32.2707523984,-7.79381114013,,23298,,3769.06323242,52.9609222412,17.9451828165,17.7486295862,17.684519784,,9.874,0.033
32.1583443432,-7.90392006896,,23299,,3829.31298828,53.6683311462,17.1679214324,16.9666999664,16.8361400451,,,
32.2361306345,-8.17295730217,,23300,,3824.09887695,53.5882110596,16.0655790688,15.8277212502,15.6443258644,,,
32.2640645655,-7.84744228807,,23301,,3755.95605469,52.8089179993,17.139766205,16.8920988924,16.7324442751,,,
32.4554697874,-7.78237956093,,23309,,3771.88061523,52.9700088501,16.0985876512,15.9232145738,15.7631327104,,12.924,0.131
33.176901673,-8.46241847933,,23323,,3929.15258789,54.6791801453,17.7608520287,17.7243901985,17.6002389687,,,
35.4806162105,-9.4762381703,,23331,,3690.73754883,51.4722747803,16.8291718943,16.8889157755,16.8939492685,,,
35.2450371633,-9.52861192286,,23337,,3815.03515625,52.9569206238,17.0076465307,16.9253234564,16.8843269049,,13.211,0.156
34.7204525078,-9.20523088055,,23348,,3809.73022461,53.0031280518,19.1312645461,19.2625521209,19.5258358504,,,
34.5901120929,-9.29111070417,,23349,,3811.10791016,53.0350418091,15.5772747218,15.4335750758,15.4398121059,,,
34.2133103826,-8.96398631815,,23360,,3957.16601562,54.8462486267,15.232311865,15.0287348234,14.9046560728,,12.605,0.156
33.4304286025,-8.50911317954,,23366,,3891.32714844,54.1995429993,17.2374505812,17.1517457777,17.2380208784,,,
345.784658701,-0.535739287747,,23447,,2494.21411133,34.3822059631,18.5315164815,18.2699922811,18.3030618917,,,
344.545414266,-0.00722427734924,,23454,,3588.91772461,50.76197052,18.2859025449,18.1982522459,18.2621283979,,,
345.7831218,-0.412026090441,,23467,,105.167564392,4.67413282394,12.5871403106,12.3378145584,12.7027037033,,,
353.329742774,-0.109088825564,,23518,,2548.27880859,34.6469154358,18.9218231321,18.8432336927,18.8218876005,,,
1.85453997285,-0.13133583404,,23573,,-655.94342041,0.872219383717,15.8050898057,15.56111512,17.4654139024,,,
4.11771700332,1.13384737445,,23589,,3107.64990234,45.5751266479,19.5893375868,19.5864164824,19.6700403685,,,
16.8497311279,1.00235825043,,23747,,446.714447021,7.56752490997,17.2953449338,17.134256944,17.1730209439,,,
18.890938413,-0.858642444033,,23775,,1668.0559082,21.6371841431,16.6878235452,17.6488411539,17.514625799,,11.692,0.084
17.9039912921,0.272718413009,,23786,,1881.10668945,24.3940887451,18.8021828467,18.7276303107,18.6740929419,,,
40.6915969576,-0.0236053477593,,23964,,1030.84936523,14.8320646286,10.7537112167,10.4301962783,10.1703314712,,5.788,0.016
40.4559395756,0.428275559156,,23979,,1185.05578613,16.5906352997,13.7238573195,13.3760484816,13.088487065,,7.151,0.03
41.9300182156,-0.383256752876,,23991,,2633.18823242,36.878326416,18.4721225835,18.3924745656,18.3399728871,,13.964,0.263
40.7928010153,-0.261367772408,,24004,,1099.38708496,15.6422767639,16.5122608226,16.3233398479,16.2767461818,,,
42.9695002272,-1.17283824109,,24032,,1514.2689209,20.5467319489,14.6316344608,14.5310218204,14.4855334629,,,
50.0557901535,0.90388484893,,24083,,-511.175933838,1.2003878355,17.0031562379,17.2227569154,16.6566186479,,,
332.58595272,-9.19202002094,,24217,,3175.64575195,43.364490509,16.82807389,16.7460292886,16.6243805001,,12.961,0.132
339.854507135,-8.76610799689,,24353,,3940.22753906,55.8654975891,18.2780510059,18.1786037556,18.1788040272,,,
340.878709513,-8.64570027186,,24362,,3975.484375,56.4824943542,15.6277848988,15.474216631,15.3695680409,,13.396,0.192
344.852796607,-10.4876654135,,24432,,3295.40161133,45.6180763245,17.6878996126,17.4608049623,17.3783321611,,,
316.524493702,9.25276383231,,24498,,3781.16503906,51.5347709656,16.8360068172,16.6163451046,16.5961253017,,13.821,0.234
319.394891054,11.0118121582,,24611,,3271.62744141,44.763343811,17.920990625,17.9652048737,17.8869854599,,,
323.624482506,10.9465272156,,24698,,-23.8864765167,4.61763143539,12.1753220378,12.0997776805,11.5929837047,,,
323.764605121,10.9603846391,,24700,,3490.21850586,46.9138336182,17.0841752859,16.9475099417,16.8356401297,,,
336.861095779,12.0946045858,,24998,,3547.55102539,48.3129196167,16.3895642345,16.2985760753,16.232381541,,,
342.499547065,13.2693696815,,25072,,3594.84838867,49.6733322144,18.4845236765,18.3819703089,18.3426941858,,,
342.816390964,14.8205897428,,25092,,3562.50317383,49.2414512634,18.4206109392,18.3705382692,18.4190345155,,,
344.298058752,12.9690456365,,25105,,3589.8503418,49.6484909058,17.1160582772,17.0043086281,16.9452399483,,,
343.955190396,14.7540939471,,25135,,2796.13891602,38.8494796753,17.5615977397,17.3956631771,17.3532017818,,,
345.81982721,13.563407105,,25153,,3614.40722656,50.1079177856,16.6941919677,16.5793066375,16.4749918334,,,
346.562734764,14.6586945007,,25224,,1542.46398926,20.4815120697,17.1354367114,17.0423914767,17.0697543002,,,
346.833641341,13.1000897363,,25250,,2401.1640625,33.6280822754,18.195821679,18.0726298455,17.897704995,,14.017,0.276
346.350370353,14.993638757,,25273,,3933.52270508,54.9590568542,15.7555552429,15.6233817047,15.7928744263,,,
346.676395745,14.8083008498,,25279,,3910.78515625,54.6137313843,17.506653903,17.3665896635,17.3109961729,,13.903,0.248
351.38988758,14.2542068051,,25408,,3783.89111328,53.1347999573,17.8418648844,17.6077893381,17.4632485514,,,
350.117550871,15.0724957799,,25500,,3828.97680664,53.7658157349,15.4875550765,15.1946225662,15.0047421951,,12.169,0.089
351.375762716,14.1057694432,,25614,,3996.38232422,56.2845916748,18.3352834754,18.2249404959,18.0810138755,,,
0.265024110215,14.5801624273,,25837,,1714.10949707,22.0700473785,17.2796528478,17.3470995565,17.28978373,,14.049,0.248
3.06114145456,15.2574402738,,25964,,1879.3359375,24.4864654541,18.2221888296,18.069229006,18.1239041082,,,
113.967747384,29.9029029647,,26081,,2493.52612305,38.8471565247,17.4579570279,17.2900111661,17.2035987363,,,
120.06835362,37.2962845193,,26190,,3989.74121094,62.4740142822,18.1102481232,18.0341153488,18.1364436493,,,
121.682355852,37.0265450688,,26205,,3959.51464844,62.0392456055,15.0943445037,14.8857091735,15.4253133606,,,
122.135234758,38.9053418788,,26272,,3727.74169922,58.7089157104,17.0058642764,16.6774131198,16.491889133,,13.433,0.173
138.20147749,48.9048268607,,26616,,662.370300293,13.6535272598,17.9514604385,17.8286233719,17.8599448974,,13.781,0.211
136.226803098,47.8647130387,,26635,,2721.85009766,41.544052124,18.4023816137,18.3620812445,18.2116925268,,,
135.016352674,48.6293667939,,26640,,2948.80688477,44.0470275879,17.9510350201,17.8640780423,17.7429757092,,,
139.717480002,50.1878776385,,26748,,629.860107422,13.1953573227,14.9460198078,14.6413132343,14.5359760914,,12.622,0.12
138.57236888,49.5015976817,,26770,,3993.96386719,60.5217208862,18.2754973894,18.1453027254,18.0747594362,,,
141.070749674,51.6586791797,,26870,,655.499816895,13.5416927338,16.20752478,15.9262328183,15.6477837598,,,
140.82101683,51.9730126951,,26901,,484.107025146,11.1224718094,16.3617238459,16.2194871363,16.2549142298,,,
143.438858391,51.91963444,,26920,,602.845703125,12.8227062225,15.6984115311,15.4655385681,15.314307756,,12.928,0.168
157.115499143,63.1459137285,,27296,,2530.88232422,39.2293167114,16.8026503526,16.6776884996,16.2850760423,,,
166.473711251,60.3747333415,,27361,,1324.48217773,24.3609104156,17.0493990845,16.9943386978,16.964443869,,,
165.738957655,61.7237665504,,27390,,-53.6741104126,4.00267076492,9.88585670675,9.27759559835,6.05642708028,,,
173.168525503,62.4598785735,,27521,,3800.14233398,53.9276924133,17.5834194606,17.4859939997,17.4176918452,,11.731,0.07
174.649253722,62.9708635411,,27538,,3492.32250977,50.3973083496,16.9715818455,16.7863744785,16.8070367863,,,
176.676711262,62.5942364707,,27545,,3902.31347656,54.8840789795,18.1634155655,17.9912945176,17.7655083084,,,
177.579704449,62.0527186645,,27569,,3837.01757812,54.0313339233,16.1039881064,15.9008669211,15.7949728323,,,
176.955949258,61.7193823163,,27573,,3947.39526367,55.2846031189,17.3887469179,17.0675227052,16.8358485109,,13.547,0.17
175.509771811,62.1541806246,,27583,,3851.34423828,54.3117408752,16.214269262,16.0250984246,16.001077276,,13.837,0.203
177.430974709,62.4219498693,,27599,,3867.30371094,54.4286003113,18.3022141769,18.3372321441,18.2773070647,,,
184.053880707,63.443316739,,27720,,2786.67285156,41.8213157654,16.1304583864,16.0208030062,15.9245429353,,13.5,0.158
186.279154156,61.6576798168,,27743,,1488.07971191,27.2942829132,17.0564017638,16.9748158797,16.9859414443,,12.542,0.083
190.998905809,62.3327386333,,27818,,2616.92260742,39.8832473755,16.3909230811,16.1647458656,16.0513043983,,13.457,0.142
197.267293996,62.0837762805,,27900,,2920.68676758,42.9206085205,18.43588089,18.3047888185,18.2218420411,,,
208.685447058,60.0755801327,,28019,,3038.32641602,43.6564712524,18.0062638808,17.8865205336,17.9406873274,,,
208.121443286,59.6744911713,,28110,,1875.35290527,31.2135162354,16.6125425621,16.3631376548,16.2226919456,,14.28,0.271
206.872380214,60.7206282666,,28116,,-42.2362251282,4.47459983826,12.8953878343,13.7714197099,12.0555555284,,,
214.627802418,58.1840376115,,28200,,1786.8326416,29.9106578827,17.7942566276,17.5067457557,17.5212664008,,,
217.8254768,58.7613847391,,28273,,3092.6628418,44.0644569397,17.501313502,17.3273480479,17.1247141902,,13.613,0.189
226.726743656,55.5384842358,,28353,,3291.6105957,46.4978523254,19.5305896478,19.1915031153,18.9442897516,,,
227.378513543,54.6343197041,,28418,,3086.18847656,44.0142211914,17.2468442739,17.1324205221,17.0690336049,,12.74,0.119
226.316925313,55.827860651,,28442,,583.112182617,13.0734043121,15.7732390863,15.4855851633,15.3718833429,,,
228.500537786,55.5396135464,,28458,,3578.6159668,50.344127655,15.6852525989,15.5254148762,15.5073885242,,13.94,0.196
228.438391318,55.7905724106,,28459,,3441.96337891,48.5041046143,16.9470294377,16.8484671971,16.7777923009,,,
229.67568002,53.0007756501,,28468,,3999.60009766,56.4205589294,17.2806434943,17.0534591987,16.9465160682,,,
236.298150462,51.1015698857,,28548,,3740.1875,52.1987037659,17.0095689627,16.901399407,16.7848241659,,,
45.4127750244,-1.19690148692,,28601,,2659.62329102,37.1930847168,16.5825546795,16.5399616772,15.8647278363,,,
44.6466961636,-0.450584125977,,28606,,1206.09362793,16.9828128815,18.1347569086,17.3928135493,17.9239281275,,,
46.576368502,0.444760476675,,28659,,3630.9621582,50.4655456543,19.4031689511,19.3544867383,19.3461611615,,12.641,0.096
47.1371044662,-0.993974454266,,28701,,2622.10693359,36.7047424316,18.639490726,18.6512104297,18.7574630999,,,
48.2565934216,0.177845559303,,28746,,2319.24707031,32.7998580933,19.1747968737,19.1307991091,19.1205862108,,,
54.7204372709,-0.848852019436,,28962,,-24.2619876862,3.21347236633,16.352257568,15.6507709805,15.7678030315,,,
53.7491795889,-0.831717252007,,28968,,7.02961921692,3.42753124237,16.0021432862,15.6170038208,16.1634658799,,13.425,0.154
54.332332681,-0.411824553054,,28973,,-20.202287674,3.24709105492,15.798820603,15.5328408362,15.3566142203,,13.397,0.174
40.6119296878,0.0476512663527,,29028,,-307.827606201,1.61878633499,16.8427539836,16.4302659999,16.2747503291,,,
46.6161798487,-0.879021207339,,29065,,3317.14868164,46.0471992493,19.0511664374,18.9111660941,18.8041352255,,12.43,0.079
237.573888164,50.0988751538,,29159,,3786.18530273,52.744556427,17.6444155959,17.5531012801,17.5082423477,,,
242.412478432,46.5723799287,,29197,,2913.65576172,41.595199585,17.4046528606,17.3108437328,17.2075054912,,,
242.411836535,45.2786085694,,29304,,1821.86340332,28.5205135345,16.7003882602,16.4755318836,16.492502518,,,
126.374519499,37.4991329835,,29930,,3828.09667969,60.0102882385,14.389991784,14.1300049065,14.0561294793,,,
130.609054189,38.8487996588,,29942,,3955.22900391,61.500919342,17.3384586374,17.2076126138,17.2981296579,,,
128.42046922,38.6499652924,,29959,,2059.66967773,32.0007247925,16.2868178274,16.1906149771,16.1117499258,,,
145.081248459,47.7773364156,,30255,,546.257507324,12.0904998779,17.4023469411,17.3534816228,17.2560752355,,12.655,0.116
145.131594742,47.5101822285,,30258,,3535.34838867,50.9013061523,15.9711560775,15.7602033187,15.5992021133,,,
169.037687091,3.96711219218,,30294,,3820.77587891,58.3714599609,18.2352405263,18.1132636739,18.0625825597,,,
177.770115111,5.24620674266,,30615,,1463.84436035,23.5583610535,17.5364074352,17.6799144389,17.8467063548,,,
184.548292356,4.64454160978,,30745,,2104.48925781,31.4336967468,16.8801457446,16.7024428409,16.6049019855,,,
190.086448725,6.19697810085,,30956,,3963.72412109,62.9721641541,17.7175772772,17.5374777899,17.4663413153,,,
190.576727537,5.73972868103,,30959,,965.661376953,16.6712551117,16.9815408199,16.9400178402,16.9069472759,,,
191.174883727,5.43019958261,,30967,,2536.15551758,37.1371459961,18.0516268916,18.1783492274,18.0430800624,,,
192.357225068,4.39269653455,,30987,,2643.0859375,38.4890708923,16.1619795725,15.8743552134,15.9973830149,,,
192.000306354,4.43430213096,,30989,,1047.33618164,17.6416053772,15.5278031257,15.3632857231,15.2764803795,,,
192.425245396,5.48949170675,,31026,,679.768066406,12.2780857086,18.377236708,18.374443396,18.4600013336,,,
192.496692875,5.82119383651,,31030,,617.3203125,11.0903463364,16.7881410713,16.650105297,16.5496547813,,13.53,0.253
192.694992651,4.8899367614,,31032,,720.809326172,12.6726150513,18.6168807667,18.4467452687,18.3471807163,,,
193.430878756,4.15434996561,,31063,,760.356384277,13.2820835114,17.6313456812,17.5638579645,17.5894460001,,14.266,0.284
193.417489158,4.07567957969,,31064,,902.173400879,15.5307426453,17.3726242859,17.2039345581,17.0802954514,,,
208.045158338,5.50298926805,,31524,,1216.53686523,20.087141037,17.0187086101,16.791513824,16.7621244426,,,
116.1827004,25.1410280156,,31610,,756.044067383,14.4466695786,18.0097714306,17.9045811535,17.9411393048,,,
130.236399992,37.2952543761,,31864,,3876.14672852,60.5660820007,16.9972966167,16.73008661,16.6510289166,,,
130.658571401,37.595833464,,31878,,2028.08178711,31.6805953979,17.8552287677,18.0092767337,18.2206367114,,,
149.504103468,47.3245869757,,32024,,489.488525391,11.2738285065,16.2505180631,16.1759359632,16.0837194715,,,
160.716206827,50.105150131,,32241,,1622.8996582,28.456325531,17.1856194056,17.0882940806,16.9555025614,,,
162.783429728,51.3365480337,,32292,,807.453063965,15.9579906464,18.393105867,18.1857198502,18.7441152359,,,
164.706494614,49.7159064043,,32347,,832.11505127,16.3875789642,16.9616311463,16.8911631974,16.8670524033,,,
166.712289547,51.196153466,,32415,,2158.98608398,34.7210502625,15.658111057,15.7738031957,15.7870382879,,11.86,0.09
176.111164655,51.0583861013,,32574,,1284.73632812,23.2530193329,15.6161053358,15.6630547224,15.301795262,,11.905,0.07
179.50903194,51.3494699874,,32664,,526.285400391,11.8893709183,16.7233829199,16.5658340155,16.4118117987,,,
178.46816823,51.4937791059,,32671,,447.24987793,10.7120428085,17.7344654865,17.565596468,17.7288283177,,14.21,0.24
179.526123365,52.9872899054,,32747,,3672.60302734,52.0794715881,16.9938553065,16.7943561763,16.7273243159,,13.865,0.179
181.270218215,53.0291067639,,32797,,3555.22998047,50.4384689331,17.4528048365,17.34669331,17.2858088343,,,
182.313650485,53.1608006892,,32799,,3887.96875,54.7404251099,17.8932486689,17.7313471949,17.7238989985,,,
183.232782725,53.4605828877,,32849,,1154.98352051,21.1021137238,16.5270682192,16.4320002413,16.3678522921,,13.792,0.251
188.764489417,51.4272919927,,32995,,442.785614014,10.7349367142,11.6268234464,10.8455352994,10.4989948484,,,
113.974179046,26.897368169,,33255,,-29.7512378693,5.13296937943,8.00606890765,6.35256548968,6.70096179095,,,
116.825251929,30.9904247607,,33297,,3802.18237305,58.4479217529,16.1628458403,16.0558187865,15.9492018126,,,
122.502655517,36.7907934208,,33425,,3974.76269531,62.2938270569,15.749431485,15.6217154206,15.3400477112,,12.875,0.097
125.83902277,37.6704365219,,33451,,3851.62036133,60.3854026794,16.7893300912,16.5819536111,16.5205617807,,,
123.414548885,36.7096110746,,33467,,3886.96972656,60.9815750122,17.2106172847,17.2070066737,17.084497671,,,
127.921756376,41.0816262046,,33602,,580.463195801,12.4576129913,17.7011608004,17.579854381,17.5119642138,,,
141.569584807,48.3934660824,,33976,,690.755981445,14.1317148209,16.6085430646,16.3448874021,16.2873264814,,14.182,0.256
142.943122643,49.2526307463,,34085,,3788.15698242,56.0651397705,17.3799200818,17.2835188672,17.1509218976,,13.533,0.087
142.155567274,50.325530558,,34094,,1509.37243652,25.8841533661,16.7241044152,16.5197768319,16.4582305062,,,
143.644921674,49.9068390908,,34101,,1995.08532715,32.4283561707,17.0371180724,16.8912945937,16.675700302,,,
151.279832462,53.7856703809,,34271,,738.401916504,14.7930269241,17.5754725401,17.5780302946,17.5640313093,,,
153.92002367,52.5343850345,,34345,,1151.82116699,21.0241203308,18.5479792358,18.2121599914,18.5418804886,,,
158.776956242,55.1465661703,,34469,,3930.72924805,57.0914421082,17.2426672306,17.1583338108,17.0673647251,,,
167.827421767,55.6698338516,,34605,,831.990600586,16.1518325806,11.6337069831,11.3511790596,11.1836928688,,7.041,0.022
168.76400553,57.2380623098,,34691,,1920.41369629,32.6414413452,17.7622260402,17.546653683,17.4684571574,,,
169.952531089,55.7225953538,,34719,,605.147277832,12.9633617401,16.3549891099,16.1839056596,16.1237202272,,13.404,0.132
167.810107316,55.6680738512,,34752,,831.990600586,16.1519527435,12.538479684,12.2624081355,12.1252182704,,7.041,0.022
170.36413062,57.7685106897,,34838,,1918.32763672,32.6372795105,16.1008554446,15.920519446,16.0515008914,,,
